회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장,간식,건강,과실,기타,반찬,생활용품,서류,수산,양념/가루,음료,잡곡,주곡,주류,채소,축산물,주말,평일,1회당평균구매물품수,거리
1519813440,1,0,37.0,0,0,0,30대,1050246.0,수지구,상현동,0,39,0,매장D,0.2196078431372549,0.0039215686274509795,0.023529411764705882,0.0,0.1568627450980392,0.007843137254901959,0.0,0.06274509803921569,0.047058823529411764,0.08627450980392158,0.0,0.007843137254901959,0.0,0.1803921568627451,0.20392156862745095,0.6153846153846154,0.3846153846153846,3.2692307692307687,8
1520039872,1,0,43.0,0,0,0,40대,372261.0,수지구,신봉동,0,32,1,매장D,0.3541666666666667,0.0,0.02083333333333333,0.0,0.0625,0.0,0.0,0.04166666666666666,0.08333333333333333,0.0,0.02083333333333333,0.0,0.0,0.20833333333333331,0.20833333333333331,0.4375,0.5625,1.5,2
1520288576,1,0,43.0,0,0,0,40대,53795.0,수지구,신봉동,0,2,1,매장D,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.5,3.0,2
1520531712,1,0,34.0,0,0,0,30대,342010.0,기타,기타,0,21,0,매장D,0.04,0.0,0.0,0.0,0.3,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,0.38,0.12,0.2857142857142857,0.7142857142857143,2.380952380952381,20
1520561408,1,1,42.0,0,0,0,40대,249927.0,수원 영통구,기타,0,11,1,매장D,0.5416666666666666,0.0,0.0,0.0,0.08333333333333333,0.04166666666666666,0.0,0.125,0.0,0.04166666666666666,0.0,0.04166666666666666,0.0,0.04166666666666666,0.08333333333333333,0.09090909090909093,0.9090909090909092,2.1818181818181817,18
1523349120,1,0,41.0,0,0,0,40대,252953.0,수지구,신봉동,0,15,1,매장D,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.06896551724137931,0.0,0.1724137931034483,0.0,0.03448275862068965,0.0,0.3103448275862069,0.27586206896551724,0.2,0.8,1.933333333333333,2
152401728,1,0,50.0,0,0,0,50대,28524.0,기타,기타,0,1,1,매장D,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20
1524115648,1,0,61.0,0,0,0,60대,251651.0,수원 팔달구,기타,1,11,1,매장D,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.0,0.0,0.03571428571428571,0.25,0.03571428571428571,0.0,0.0,0.0,0.10714285714285714,0.5454545454545454,0.4545454545454545,2.5454545454545454,12
1524728128,1,0,31.0,0,0,0,30대,459459.0,수지구,신봉동,0,1,0,매장D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2
1528321344,1,0,37.0,0,0,0,30대,23835.0,수지구,신봉동,0,3,0,매장D,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
1528978368,1,0,56.0,0,0,0,50대,17039.0,기흥구,보라동,0,2,1,매장D,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19
152956672,1,0,74.0,0,0,0,70대이상,6126.0,기타,기타,1,1,0,매장D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20
1530377792,1,0,36.0,0,0,0,30대,17421.0,수지구,풍덕천동,0,1,0,매장D,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,7
1530427904,1,1,52.0,0,0,0,50대,99741.0,기타,금곡동,0,5,1,매장D,0.18181818181818185,0.0,0.18181818181818185,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,0.09090909090909093,0.18181818181818185,0.0,0.0,0.0,0.09090909090909093,0.09090909090909093,0.4,0.6000000000000001,2.2,12
1531894144,1,0,75.0,0,0,0,70대이상,45180.0,수지구,신봉동,1,1,0,매장D,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
1532916800,1,0,62.0,0,0,0,60대,186945.0,수지구,신봉동,1,12,1,매장D,0.19047619047619047,0.0,0.047619047619047616,0.0,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047,0.4166666666666666,0.5833333333333333,1.75,2
1533870784,1,0,62.0,0,0,0,60대,88082.0,수지구,신봉동,1,4,1,매장D,0.19093851132686085,0.0,0.4854368932038835,0.0,0.0,0.0,0.0,0.16181229773462785,0.0,0.0,0.0,0.0,0.0,0.16181229773462785,0.0,0.25,0.75,1.545,2
1534802496,1,0,60.0,0,0,0,60대,151049.0,수지구,성복동,1,5,1,매장D,0.17391304347826084,0.0,0.043478260869565216,0.0,0.0,0.0,0.08695652173913042,0.0,0.08695652173913042,0.08695652173913042,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.2,0.8,2.3,7
1535613568,1,0,34.0,0,0,0,30대,52455.0,화성,기타,0,4,0,매장D,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.25,0.75,1.75,38
1536996288,1,0,44.0,0,0,0,40대,16368.0,수지구,신봉동,0,2,1,매장D,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.5,2
1537206016,1,0,49.0,0,0,0,40대,70068.0,수지구,성복동,0,3,1,매장D,0.07692307692307693,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6666666666666666,0.3333333333333333,4.333333333333333,7
